timestamp,symbol,price
2025-09-21T20:32:35.752653,AAPL,142.72
2025-09-21T20:32:35.763215,AAPL,140.94
2025-09-21T20:32:35.773751,AAPL,141.4
2025-09-21T20:32:35.784462,AAPL,142.37
2025-09-21T20:32:35.795592,AAPL,142.48
2025-09-21T20:32:35.805887,AAPL,143.67
2025-09-21T20:32:35.816044,AAPL,146.39
2025-09-21T20:32:35.826538,AAPL,146.63
2025-09-21T20:32:35.836992,AAPL,146.26
2025-09-21T20:32:35.847501,AAPL,144.39
2025-09-21T20:32:35.858154,AAPL,145.52
2025-09-21T20:32:35.868695,AAPL,147.9
2025-09-21T20:32:35.879169,AAPL,150.25
2025-09-21T20:32:35.889742,AAPL,150.29
2025-09-21T20:32:35.900570,AAPL,145.48
2025-09-21T20:32:35.911221,AAPL,144.3
2025-09-21T20:32:35.921655,AAPL,143.09
2025-09-21T20:32:35.932141,AAPL,142.24
2025-09-21T20:32:35.943265,AAPL,140.35
2025-09-21T20:32:35.953683,AAPL,142.87
2025-09-21T20:32:35.964035,AAPL,145.95
2025-09-21T20:32:35.974434,AAPL,140.78
2025-09-21T20:32:35.985135,AAPL,139.0
2025-09-21T20:32:35.995737,AAPL,137.94
2025-09-21T20:32:36.005943,AAPL,139.0
2025-09-21T20:32:36.016361,AAPL,139.78
2025-09-21T20:32:36.027027,AAPL,136.82
2025-09-21T20:32:36.037634,AAPL,133.98
2025-09-21T20:32:36.048000,AAPL,133.0
2025-09-21T20:32:36.058512,AAPL,131.29
2025-09-21T20:32:36.068920,AAPL,129.26
2025-09-21T20:32:36.079380,AAPL,128.77
2025-09-21T20:32:36.090100,AAPL,129.06
2025-09-21T20:32:36.100913,AAPL,128.3
2025-09-21T20:32:36.111285,AAPL,130.09
2025-09-21T20:32:36.121732,AAPL,127.15
2025-09-21T20:32:36.132168,AAPL,129.76
2025-09-21T20:32:36.142761,AAPL,127.92
2025-09-21T20:32:36.153631,AAPL,131.59
2025-09-21T20:32:36.164053,AAPL,129.95
2025-09-21T20:32:36.174847,AAPL,130.94
2025-09-21T20:32:36.185469,AAPL,128.37
2025-09-21T20:32:36.196202,AAPL,127.96
2025-09-21T20:32:36.206605,AAPL,127.35
2025-09-21T20:32:36.217341,AAPL,128.46
2025-09-21T20:32:36.227801,AAPL,128.49
2025-09-21T20:32:36.238832,AAPL,130.56
2025-09-21T20:32:36.249622,AAPL,130.44
2025-09-21T20:32:36.260245,AAPL,128.6
2025-09-21T20:32:36.270885,AAPL,129.45
2025-09-21T20:32:36.281476,AAPL,132.06
2025-09-21T20:32:36.292013,AAPL,131.01
2025-09-21T20:32:36.302720,AAPL,130.01
2025-09-21T20:32:36.313821,AAPL,128.87
2025-09-21T20:32:36.324470,AAPL,127.15
2025-09-21T20:32:36.335210,AAPL,127.86
2025-09-21T20:32:36.345709,AAPL,124.53
2025-09-21T20:32:36.356010,AAPL,123.12
2025-09-21T20:32:36.366328,AAPL,124.34
2025-09-21T20:32:36.376666,AAPL,122.38
2025-09-21T20:32:36.387079,AAPL,121.2
2025-09-21T20:32:36.397577,AAPL,122.83
2025-09-21T20:32:36.408141,AAPL,124.1
2025-09-21T20:32:36.418618,AAPL,121.42
2025-09-21T20:32:36.429494,AAPL,122.63
2025-09-21T20:32:36.440237,AAPL,123.73
2025-09-21T20:32:36.451110,AAPL,123.8
2025-09-21T20:32:36.461574,AAPL,123.19
2025-09-21T20:32:36.472386,AAPL,122.35
2025-09-21T20:32:36.482768,AAPL,121.13
2025-09-21T20:32:36.493267,AAPL,121.89
2025-09-21T20:32:36.504087,AAPL,124.29
2025-09-21T20:32:36.514587,AAPL,125.49
2025-09-21T20:32:36.525304,AAPL,124.33
2025-09-21T20:32:36.535656,AAPL,122.57
2025-09-21T20:32:36.546256,AAPL,120.65
2025-09-21T20:32:36.556875,AAPL,118.5
2025-09-21T20:32:36.567445,AAPL,119.37
2025-09-21T20:32:36.578230,AAPL,119.0
2025-09-21T20:32:36.588806,AAPL,121.37
2025-09-21T20:32:36.599520,AAPL,121.6
2025-09-21T20:32:36.610118,AAPL,119.5
2025-09-21T20:32:36.620719,AAPL,122.1
2025-09-21T20:32:36.631565,AAPL,120.85
2025-09-21T20:32:36.642242,AAPL,119.64
2025-09-21T20:32:36.652990,AAPL,122.16
2025-09-21T20:32:36.663550,AAPL,122.62
2025-09-21T20:32:36.674488,AAPL,121.07
2025-09-21T20:32:36.685368,AAPL,123.69
2025-09-21T20:32:36.696127,AAPL,123.88
2025-09-21T20:32:36.706710,AAPL,123.27
2025-09-21T20:32:36.717284,AAPL,122.29
2025-09-21T20:32:36.728480,AAPL,123.17
2025-09-21T20:32:36.738864,AAPL,123.31
2025-09-21T20:32:36.749354,AAPL,126.62
2025-09-21T20:32:36.760340,AAPL,125.15
2025-09-21T20:32:36.771172,AAPL,125.67
2025-09-21T20:32:36.781674,AAPL,125.81
2025-09-21T20:32:36.792487,AAPL,126.36
2025-09-21T20:32:36.803607,AAPL,125.44
2025-09-21T20:32:36.814322,AAPL,124.91
2025-09-21T20:32:36.824834,AAPL,123.13
2025-09-21T20:32:36.835333,AAPL,122.31
2025-09-21T20:32:36.845789,AAPL,125.03
2025-09-21T20:32:36.856375,AAPL,124.88
2025-09-21T20:32:36.866987,AAPL,128.39
2025-09-21T20:32:36.877353,AAPL,128.83
2025-09-21T20:32:36.887796,AAPL,125.95
2025-09-21T20:32:36.898239,AAPL,128.84
2025-09-21T20:32:36.908696,AAPL,128.48
2025-09-21T20:32:36.919370,AAPL,127.39
2025-09-21T20:32:36.929789,AAPL,126.11
2025-09-21T20:32:36.940179,AAPL,126.45
2025-09-21T20:32:36.950890,AAPL,126.87
2025-09-21T20:32:36.961382,AAPL,128.2
2025-09-21T20:32:36.971708,AAPL,128.28
2025-09-21T20:32:36.982221,AAPL,129.82
2025-09-21T20:32:36.992981,AAPL,126.69
2025-09-21T20:32:37.003962,AAPL,127.32
2025-09-21T20:32:37.014920,AAPL,124.33
2025-09-21T20:32:37.025551,AAPL,125.22
2025-09-21T20:32:37.036119,AAPL,126.24
2025-09-21T20:32:37.046855,AAPL,126.24
2025-09-21T20:32:37.057584,AAPL,125.27
2025-09-21T20:32:37.068176,AAPL,124.88
2025-09-21T20:32:37.078675,AAPL,126.83
2025-09-21T20:32:37.089284,AAPL,128.23
2025-09-21T20:32:37.099775,AAPL,130.29
2025-09-21T20:32:37.110265,AAPL,129.45
2025-09-21T20:32:37.120882,AAPL,126.63
2025-09-21T20:32:37.131394,AAPL,126.87
2025-09-21T20:32:37.141912,AAPL,123.64
2025-09-21T20:32:37.152574,AAPL,124.17
2025-09-21T20:32:37.163394,AAPL,124.64
2025-09-21T20:32:37.173865,AAPL,122.36
2025-09-21T20:32:37.184251,AAPL,123.84
2025-09-21T20:32:37.194879,AAPL,123.6
2025-09-21T20:32:37.205659,AAPL,121.68
2025-09-21T20:32:37.216496,AAPL,121.18
2025-09-21T20:32:37.227137,AAPL,123.97
2025-09-21T20:32:37.237838,AAPL,125.22
2025-09-21T20:32:37.248483,AAPL,127.05
2025-09-21T20:32:37.259469,AAPL,129.51
2025-09-21T20:32:37.270073,AAPL,128.61
2025-09-21T20:32:37.280777,AAPL,128.31
2025-09-21T20:32:37.291245,AAPL,129.75
2025-09-21T20:32:37.302272,AAPL,127.53
2025-09-21T20:32:37.312815,AAPL,128.21
2025-09-21T20:32:37.323366,AAPL,125.52
2025-09-21T20:32:37.333764,AAPL,129.56
2025-09-21T20:32:37.344285,AAPL,126.7
2025-09-21T20:32:37.354706,AAPL,128.56
2025-09-21T20:32:37.365548,AAPL,125.1
2025-09-21T20:32:37.376250,AAPL,123.02
2025-09-21T20:32:37.386618,AAPL,122.21
2025-09-21T20:32:37.397113,AAPL,122.87
2025-09-21T20:32:37.407543,AAPL,124.54
2025-09-21T20:32:37.418010,AAPL,127.18
2025-09-21T20:32:37.428613,AAPL,126.87
2025-09-21T20:32:37.439123,AAPL,127.92
2025-09-21T20:32:37.449769,AAPL,127.77
2025-09-21T20:32:37.460609,AAPL,127.35
2025-09-21T20:32:37.470991,AAPL,127.78
2025-09-21T20:32:37.481479,AAPL,125.73
2025-09-21T20:32:37.492140,AAPL,126.04
2025-09-21T20:32:37.502907,AAPL,126.91
2025-09-21T20:32:37.513405,AAPL,128.02
2025-09-21T20:32:37.524120,AAPL,126.99
2025-09-21T20:32:37.534989,AAPL,128.97
2025-09-21T20:32:37.545750,AAPL,127.24
2025-09-21T20:32:37.556216,AAPL,126.6
2025-09-21T20:32:37.566799,AAPL,126.44
2025-09-21T20:32:37.577195,AAPL,127.7
2025-09-21T20:32:37.587654,AAPL,129.88
2025-09-21T20:32:37.598413,AAPL,131.68
2025-09-21T20:32:37.609061,AAPL,132.88
2025-09-21T20:32:37.619554,AAPL,131.48
2025-09-21T20:32:37.630597,AAPL,130.37
2025-09-21T20:32:37.641240,AAPL,134.51
2025-09-21T20:32:37.651873,AAPL,133.84
2025-09-21T20:32:37.662441,AAPL,132.93
2025-09-21T20:32:37.672938,AAPL,133.37
2025-09-21T20:32:37.683849,AAPL,131.56
2025-09-21T20:32:37.694405,AAPL,134.28
2025-09-21T20:32:37.704817,AAPL,134.17
2025-09-21T20:32:37.715456,AAPL,134.8
2025-09-21T20:32:37.725863,AAPL,136.78
2025-09-21T20:32:37.736241,AAPL,134.54
2025-09-21T20:32:37.747133,AAPL,132.02
2025-09-21T20:32:37.757925,AAPL,131.02
2025-09-21T20:32:37.768581,AAPL,130.0
2025-09-21T20:32:37.779533,AAPL,130.31
2025-09-21T20:32:37.790317,AAPL,132.15
2025-09-21T20:32:37.800929,AAPL,133.98
2025-09-21T20:32:37.811407,AAPL,130.96
2025-09-21T20:32:37.821927,AAPL,129.66
2025-09-21T20:32:37.832835,AAPL,129.31
2025-09-21T20:32:37.843517,AAPL,126.16
2025-09-21T20:32:37.854005,AAPL,126.9
2025-09-21T20:32:37.864566,AAPL,124.63
2025-09-21T20:32:37.875117,AAPL,126.59
2025-09-21T20:32:37.885772,AAPL,127.67
2025-09-21T20:32:37.896398,AAPL,123.76
2025-09-21T20:32:37.906971,AAPL,125.27
2025-09-21T20:32:37.917844,AAPL,123.01
2025-09-21T20:32:37.928720,AAPL,123.55
2025-09-21T20:32:37.939152,AAPL,119.76
2025-09-21T20:32:37.949623,AAPL,120.07
2025-09-21T20:32:37.959997,AAPL,118.98
2025-09-21T20:32:37.970917,AAPL,118.84
2025-09-21T20:32:37.981673,AAPL,117.88
2025-09-21T20:32:37.992050,AAPL,116.31
2025-09-21T20:32:38.002430,AAPL,116.09
2025-09-21T20:32:38.013394,AAPL,116.25
2025-09-21T20:32:38.024005,AAPL,116.63
2025-09-21T20:32:38.034469,AAPL,115.55
2025-09-21T20:32:38.044895,AAPL,112.56
2025-09-21T20:32:38.055355,AAPL,110.21
2025-09-21T20:32:38.066212,AAPL,112.35
2025-09-21T20:32:38.077163,AAPL,110.34
2025-09-21T20:32:38.088020,AAPL,110.84
2025-09-21T20:32:38.098867,AAPL,107.24
2025-09-21T20:32:38.109482,AAPL,107.54
2025-09-21T20:32:38.120451,AAPL,107.61
2025-09-21T20:32:38.130951,AAPL,107.72
2025-09-21T20:32:38.141877,AAPL,109.26
2025-09-21T20:32:38.152718,AAPL,108.93
2025-09-21T20:32:38.163356,AAPL,109.73
2025-09-21T20:32:38.173715,AAPL,110.88
2025-09-21T20:32:38.184409,AAPL,111.9
2025-09-21T20:32:38.194933,AAPL,110.18
2025-09-21T20:32:38.205537,AAPL,108.77
2025-09-21T20:32:38.216096,AAPL,112.25
2025-09-21T20:32:38.227011,AAPL,111.92
2025-09-21T20:32:38.237872,AAPL,110.84
2025-09-21T20:32:38.248570,AAPL,107.7
2025-09-21T20:32:38.259027,AAPL,110.9
2025-09-21T20:32:38.269382,AAPL,111.35
2025-09-21T20:32:38.279833,AAPL,111.02
2025-09-21T20:32:38.290655,AAPL,111.97
2025-09-21T20:32:38.301650,AAPL,111.62
2025-09-21T20:32:38.312178,AAPL,109.71
2025-09-21T20:32:38.322574,AAPL,109.68
2025-09-21T20:32:38.333153,AAPL,111.72
2025-09-21T20:32:38.343596,AAPL,112.34
2025-09-21T20:32:38.354385,AAPL,110.61
2025-09-21T20:32:38.365049,AAPL,112.43
2025-09-21T20:32:38.375460,AAPL,111.94
2025-09-21T20:32:38.386129,AAPL,110.14
2025-09-21T20:32:38.396932,AAPL,109.76
2025-09-21T20:32:38.407305,AAPL,110.64
2025-09-21T20:32:38.418278,AAPL,108.84
2025-09-21T20:32:38.429240,AAPL,108.57
2025-09-21T20:32:38.440158,AAPL,110.31
2025-09-21T20:32:38.450774,AAPL,110.29
2025-09-21T20:32:38.461202,AAPL,110.54
2025-09-21T20:32:38.471731,AAPL,110.59
2025-09-21T20:32:38.482719,AAPL,112.08
2025-09-21T20:32:38.493129,AAPL,112.62
2025-09-21T20:32:38.504422,AAPL,114.24
2025-09-21T20:32:38.515297,AAPL,112.25
2025-09-21T20:32:38.525829,AAPL,111.88
2025-09-21T20:32:38.536383,AAPL,112.22
2025-09-21T20:32:38.546789,AAPL,109.94
2025-09-21T20:32:38.557493,AAPL,110.77
2025-09-21T20:32:38.568075,AAPL,111.27
2025-09-21T20:32:38.578519,AAPL,111.29
2025-09-21T20:32:38.588929,AAPL,110.43
2025-09-21T20:32:38.599523,AAPL,110.32
2025-09-21T20:32:38.610220,AAPL,108.83
2025-09-21T20:32:38.620874,AAPL,110.87
2025-09-21T20:32:38.631574,AAPL,109.97
2025-09-21T20:32:38.642193,AAPL,109.47
2025-09-21T20:32:38.652769,AAPL,109.3
2025-09-21T20:32:38.663462,AAPL,110.52
2025-09-21T20:32:38.673948,AAPL,111.89
2025-09-21T20:32:38.684542,AAPL,111.23
2025-09-21T20:32:38.694948,AAPL,110.11
2025-09-21T20:32:38.705406,AAPL,110.92
2025-09-21T20:32:38.716151,AAPL,113.17
2025-09-21T20:32:38.727170,AAPL,113.25
2025-09-21T20:32:38.737682,AAPL,116.61
2025-09-21T20:32:38.748315,AAPL,116.02
2025-09-21T20:32:38.758985,AAPL,115.13
2025-09-21T20:32:38.769420,AAPL,113.98
2025-09-21T20:32:38.780121,AAPL,111.82
2025-09-21T20:32:38.790999,AAPL,112.07
2025-09-21T20:32:38.801632,AAPL,111.97
2025-09-21T20:32:38.812387,AAPL,111.55
2025-09-21T20:32:38.822811,AAPL,113.13
2025-09-21T20:32:38.833308,AAPL,113.29
2025-09-21T20:32:38.843649,AAPL,112.87
2025-09-21T20:32:38.854025,AAPL,114.19
2025-09-21T20:32:38.865037,AAPL,112.75
2025-09-21T20:32:38.875808,AAPL,112.64
2025-09-21T20:32:38.886387,AAPL,112.28
2025-09-21T20:32:38.896994,AAPL,114.31
2025-09-21T20:32:38.907354,AAPL,113.5
2025-09-21T20:32:38.917717,AAPL,112.17
2025-09-21T20:32:38.928649,AAPL,111.49
2025-09-21T20:32:38.939524,AAPL,110.39
2025-09-21T20:32:38.950404,AAPL,107.9
2025-09-21T20:32:38.960992,AAPL,106.88
2025-09-21T20:32:38.971497,AAPL,105.52
2025-09-21T20:32:38.982169,AAPL,106.64
2025-09-21T20:32:38.992733,AAPL,104.34
2025-09-21T20:32:39.003101,AAPL,106.25
2025-09-21T20:32:39.013444,AAPL,106.47
2025-09-21T20:32:39.023807,AAPL,105.7
2025-09-21T20:32:39.034298,AAPL,106.76
2025-09-21T20:32:39.044702,AAPL,108.61
2025-09-21T20:32:39.055051,AAPL,107.96
2025-09-21T20:32:39.065636,AAPL,108.77
2025-09-21T20:32:39.076132,AAPL,108.69
2025-09-21T20:32:39.086936,AAPL,108.14
2025-09-21T20:32:39.097738,AAPL,107.66
2025-09-21T20:32:39.108295,AAPL,106.34
2025-09-21T20:32:39.118850,AAPL,104.62
2025-09-21T20:32:39.129469,AAPL,103.78
2025-09-21T20:32:39.140377,AAPL,103.17
2025-09-21T20:32:39.150922,AAPL,100.9
2025-09-21T20:32:39.161369,AAPL,99.5
2025-09-21T20:32:39.172042,AAPL,98.72
2025-09-21T20:32:39.182742,AAPL,98.28
2025-09-21T20:32:39.193484,AAPL,97.91
2025-09-21T20:32:39.204082,AAPL,97.3
2025-09-21T20:32:39.214877,AAPL,95.32
2025-09-21T20:32:39.225481,AAPL,97.43
2025-09-21T20:32:39.236383,AAPL,96.68
2025-09-21T20:32:39.246721,AAPL,95.75
2025-09-21T20:32:39.257325,AAPL,96.67
2025-09-21T20:32:39.267968,AAPL,97.61
2025-09-21T20:32:39.278532,AAPL,96.6
2025-09-21T20:32:39.289396,AAPL,95.84
2025-09-21T20:32:39.300045,AAPL,93.2
2025-09-21T20:32:39.310975,AAPL,93.74
2025-09-21T20:32:39.321583,AAPL,97.11
2025-09-21T20:32:39.332038,AAPL,95.62
2025-09-21T20:32:39.342350,AAPL,96.15
2025-09-21T20:32:39.353290,AAPL,97.05
2025-09-21T20:32:39.363817,AAPL,98.28
2025-09-21T20:32:39.374570,AAPL,99.8
2025-09-21T20:32:39.385178,AAPL,100.19
2025-09-21T20:32:39.396084,AAPL,98.63
2025-09-21T20:32:39.406803,AAPL,99.73
2025-09-21T20:32:39.417647,AAPL,99.02
2025-09-21T20:32:39.428137,AAPL,98.44
2025-09-21T20:32:39.438957,AAPL,98.61
